#cP2012 12 25  0  0  0.00000000      96 ORBIT IGb08 HLM  IGS
## 1720 172800.00000000   900.00000000 56286 0.0000000000000
+   24   R01R02R03R04R05R06R07R08R09R10R11R12R13R14R15R16R17
+        R18R19R20R21R22R23R24  0  0  0  0  0  0  0  0  0  0
+          0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
+          0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
+          0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
++         4  4  3  3  3  3  3  4  3  3  4  3  3  3  3  3  3
++         3  3  4  4  3  3  3  0  0  0  0  0  0  0  0  0  0
++         0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
++         0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
++         0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
%c R  cc GPS ccc cccc cccc cccc cccc ccccc ccccc ccccc ccccc
%c cc cc ccc ccc cccc cccc cccc cccc ccccc ccccc ccccc ccccc
%f  1.2500000  1.025000000  0.00000000000  0.000000000000000
%f  0.0000000  0.000000000  0.00000000000  0.000000000000000
%i    0    0    0    0      0      0      0      0         0
%i    0    0    0    0      0      0      0      0         0
/* FINAL ORBIT COMBINATION FROM WEIGHTED AVERAGE OF:        
/* brx cod cof emx esx gfz grg iac mcc                      
/*                                                          
/* PCV:IGS08_1722 OL/AL:FES2004  NONE     Y  ORB:CMB CLK:CMB
*  2012 12 25  0  0  0.00000000
PR15  -3936.798590 -10496.333361  22915.435522      2.388914 12  9  8           
PR16 -20082.170099  -7737.586666  13739.716302    -10.616202 11  9 10           
PR17  15222.817143 -20249.780617   3153.029667     52.438062  7  5 11           
PR18   5831.193672 -20518.459162 -13890.104958    -46.013528 10  9  9           
PR19  -7743.837642  -7762.738465 -23035.510327    -43.595942  5  8  5           
PR20 -16170.530170   9322.618284 -17411.335700    -19.089120 10 13 14           
PR21 -15239.066744  20137.815344  -3206.046269      2.958883  9  7 12           
PR22  -6109.334850  20790.592291  13572.738343     68.955872 10  9 10           
PR23   7013.776835   8864.947257  22855.927406   -467.022300  8 11  9           
PR24  15560.094548  -7608.343432  18702.696198    -84.989633  7  9 11           
*  2012 12 25  5 45  0.00000000
PR01  15053.575599  19624.453463  -6194.170049   -174.958187  9 10 10           
PR02  14523.665775   5091.788362 -20336.448109   -352.186050 11 10 12           
PR03   5723.344353 -11029.357360 -22240.980552   -121.623206 10  8  3           
PR04  -6630.898388 -21798.639591 -11460.312939     27.181652 10  8  9           
PR05 -15033.866797 -19712.476182   6019.330648   -171.862471  7 10  9           
PR06 -14625.597150  -5778.647596  20057.904251     23.053099  9 10 10           
PR07  -5748.345165  11037.337560  22296.906378    -46.841729 11 11  9           
PR08  14637.906428   6283.466003 -19869.176734    -76.737183 11 11 12           
PR09 -25457.283336    -56.312412     38.571692    -20.014051  2 10 10           
PR10 -18843.772740   7207.432954 -15671.447751    -53.464378  9  6  9           
PR11   -788.713450  10576.672094 -23191.058606    -52.737000 13 12  8           
PR12  17697.459758   7735.106444 -16589.543939    -96.755962  8  7 10           
PR13  25501.595335   -205.903320   -245.911134   -373.649325  6  9 10           
PR14  18669.036148  -7254.717091  15734.677560     11.879135 11 10 12           
PR15  -1086.344109 -10414.120713  23271.123533      2.388914 12  9  8           
PR16 -18238.578896  -7540.132105  16188.913257    -10.615143 11  9  9           
PR17  14782.028868 -19839.947151   6300.646149     52.440037  7  5 12           
PR18   6540.485152 -21907.765052 -11186.103727    -46.015616 10  9  9           
PR19  -6263.042116 -10154.241367 -22551.045198    -43.596986  5  8  5           
PR20 -14871.043931   7461.016152 -19353.615885    -19.091095 11 13 14           
PR21 -14798.827540  19715.195912  -6360.866392      2.957952  9  7 12           
PR22  -6774.283668  22145.975314  10851.214557     68.957960 10  9 11           
PR23   5584.174192  11252.447815  22189.152415   -467.026476  8 11 10           
PR24  14221.833588  -5591.902483  20400.103022    -84.991481  8  9 11           
*  2012 12 25  6  0  0.00000000
PR01  15467.378802  20037.529910  -3053.945165   -174.958187  9 10  9           
PR02  15873.759891   7083.908094 -18660.513596   -352.187687 11 10 13           
PR03   7198.086915  -8659.431416 -22852.800859   -121.623206 10  8  3           
PR04  -5884.349339 -20399.590823 -14129.781517     27.181652 10  9  9           
PR05 -15438.425955 -20107.152160   2876.721239   -171.862471  8 10  9           
PR06 -15958.845447  -7740.599714  18303.152070     23.053099  9 10 10           
PR07  -7215.992298   8673.943609  22906.918952    -46.841729 10 11  9           
PR08  15968.370918   8223.215994 -18056.056196    -76.737183 11 11 12           
PR09 -25246.149232    103.666354   3260.981482    -20.014051  4 10 10           
PR10 -20609.702020   7459.410732 -13128.787336    -53.463559  9  6  9           
PR11  -3630.516896  10722.608484 -22844.290168    -52.737000 13 12  9           
PR12  15516.238017   7698.347416 -18675.849406    -96.755962  8  7  9           
PR13  25264.658191   -390.197101  -3470.781100   -373.650143  5  9 10           
PR14  20452.773509  -7498.612014  13193.849784     11.876679 10 10 12           
PR15   1777.017771 -10549.988638  23175.437052      2.388914 12  9  7           
PR16 -16103.235653  -7490.288802  18324.319996    -10.615143 11 10  8           
PR17  14196.056490 -19063.091290   9326.191563     52.440856  5  5 12           
PR18   6984.262949 -23038.218268  -8263.396912    -46.017253 10  9  9           
PR19  -5003.560494 -12572.180676 -21628.863290    -43.597805  6  7  5           
PR20 -13609.984197   5318.372677 -20920.626375    -19.091914 11 13 13           
PR21 -14212.481833  18924.199204  -9391.403389      2.957952  8  8 12           
PR22  -7176.699703  23239.394099   7920.537991     68.959597  9  9 11           
PR23   4383.857896  13642.144214  21090.961798   -467.029751  8 11 10           
PR24  12949.488924  -3318.958474  21700.429726    -84.992299  8  9 11           
*  2012 12 25  6 15  0.00000000
PR01  15678.049471  20105.457722    145.688155   -174.958187  9 11  9           
PR02  17226.362105   8791.018853 -16621.910025   -352.190707 10 10 13           
PR03   8869.897614  -6364.552813 -23019.176792   -121.623206 10  8  4           
PR04  -4852.065087 -18808.229990 -16524.630124     27.182584 10  9  8           
PR05 -15638.525619 -20157.690626   -321.742139   -171.861540  8 10  9           
PR06 -17288.297560  -9409.951889  16192.045049     23.054031  9 10 10           
PR07  -8880.540451   6385.590749  23073.485880    -46.843591 10 11  9           
PR08  17290.810498   9863.317612 -15890.596488    -76.738115 10 11 11           
PR09 -24632.156659    207.830463   6419.651102    -20.014051  5 10 10           
PR10 -22025.881593   7808.231784 -10332.326938    -53.461584  8  6 10           
PR11  -6384.567156  11073.647085 -22053.235261    -52.736069 13 12 10           
PR12  13106.009918   7846.126762 -20397.883151    -96.754114  8  7  9           
PR13  24624.720344   -510.942680  -6628.200445   -373.652119  6  8 10           
PR14  21886.370519  -7839.687283  10395.528424     11.873547 10 11 12           
PR15   4581.679246 -10899.051680  22630.622625      2.389845 12  9  7           
PR16 -13729.875034  -7623.508916  20104.256791    -10.614212 11 10  8           
PR17  13522.279787 -17915.708067  12171.084130     52.442831  4  6 12           
PR18   7193.058127 -23859.602225  -5179.106985    -46.020273 11  9  9           
PR19  -3983.533995 -14949.685498 -20286.869193    -43.598849  5  7  5           
PR20 -12440.563007   2935.578822 -22081.827824    -19.093875 12 14 13           
PR21 -13537.725586  17761.636996 -12238.519143      2.957952  8  8 12           
PR22  -7348.241678  24022.234028   4837.267803     68.961685  9  9 11           
PR23   3426.892008  15966.719964  19582.688232   -467.032996  8 10 10           
PR24  11793.011415   -835.969774  22578.305621    -84.993343  8 10 10           
*  2012 12 25  6 30  0.00000000
PR01  15638.895082  19856.957601   3342.484896   -174.958187  9 11  8           
PR02  18521.977495  10190.793344 -14260.199416   -352.192344  9  9 13           
PR03  10699.654770  -4202.975408 -22736.885221   -121.623206 10  8  6           
PR04  -3528.481538 -17086.570506 -18598.285346     27.182584 10  9  8           
PR05 -15587.876324 -19893.314602  -3513.959295   -171.861540  9  9  9           
PR06 -18553.906509 -10765.781004  13765.673557     23.054031  8 10 10           
PR07 -10703.217396   4230.122783  22793.376049    -46.843591 10 11 10           
PR08  18544.467995  11183.879424 -13415.132995    -76.738115  9 11 11           
PR09 -23635.510947    202.961745   9452.840358    -20.014051  6 10 10           
PR10 -23061.831561   8200.693870  -7336.160920    -53.460765  7  6 10           
PR11  -8983.445699  11608.349372 -20832.988397    -52.736069 13 12 10           
PR12  10529.674465   8202.381416 -21722.622364    -96.753295  8  7  8           
PR13  23603.431666   -514.760951  -9656.829996   -373.652937  6  8 10           
PR14  22938.607866  -8224.630723   7394.276948     11.871091  9 11 13           
PR15   7258.472056 -11443.948869  21647.596013      2.389845 12  9  8           
PR16 -11179.875328  -7964.905216  21493.866826    -10.614212 11 10  7           
PR17  12818.981732 -16407.463023  14780.254862     52.443650  4  7 11           
PR18   7206.990770 -24331.124955  -1993.544223    -46.021910 11  9  9           
PR19  -3208.625269 -17218.927680 -18551.107596    -43.599667  5  7  5           
PR20 -11408.573792    363.695409 -22814.518923    -19.095512 13 14 12           
PR21 -12833.166092  16237.656740 -14846.732632      2.957952  8  9 12           
PR22  -7329.786977  24455.249990   1660.834278     68.963322  9  8 11           
PR23   2714.801683  18158.821602  17693.645275   -467.036270  8 10 10           
PR24  10793.894603   1801.390704  23016.593876    -84.994162  8 10 10           
*  2012 12 25  6 45  0.00000000
PR01  15311.486952  19331.163527   6474.252201   -174.958187  9 11  8           
PR02  19699.861570  11273.458560 -11621.244377   -352.195363  7  9 13           
PR03  12638.703834  -2225.157086 -22011.473341   -121.623206 10  8  7           
PR04  -1920.730910 -15298.508333 -20310.413802     27.184446 10  9  8           
PR05 -15248.502500 -19353.550600  -6637.973635   -171.861540  9  9  9           
PR06 -19694.696670 -11799.889088  11071.282389     23.054031  8 10 10           
PR07 -12635.754310   2257.654019  22071.973042    -46.849179 10 11 10           
PR08  19667.913220  12177.941251 -10678.047860    -76.739046  9 11 11           
PR09 -22288.978466     40.988970  12301.284757    -20.013119  7 10 10           
PR10 -23700.007863   8579.769855  -4198.211752    -53.458790  6  6 10           
PR11 -11365.583822  12294.005432 -19207.035342    -52.735138 13 12 11           
PR12   7854.901993   8779.319087 -22624.886329    -96.752251  7  8  8           
PR13  22234.881515   -353.708784 -12497.858077   -373.653981  7  7  9           
PR14  23591.378217  -8596.232723   4248.662111     11.867959  8 11 13           
PR15   9743.286138 -12155.603934  20245.705244      2.391708 12  9  8           
PR16  -8519.906356  -8528.013295  22465.813846    -10.613280 12 10  7           
PR17  12142.750628 -14560.992100  17103.203105     52.446542  4  8 11           
PR18   7073.804266 -24423.180355   1230.997341    -46.023998 11  9  9           
PR19  -2671.983367 -19313.788839 -16455.260292    -43.600711  5  6  5           
PR20 -10550.485157  -2337.910034 -23104.287436    -19.097600 13 14 11           
PR21 -12155.681119  14375.509867 -17165.311906      2.957952  8  9 12           
PR22  -7169.472499  24510.222488  -1547.581703     68.966342  8  8 11           
PR23   2236.719145  20153.721856  15460.557953   -467.039515  8 10 10           
PR24   9983.466299   4530.309350  23006.729971    -84.995206  8 10 10           
*  2012 12 25  7  0  0.00000000
PR01  14667.493731  18575.821394   9480.066953   -174.958187 10 11  8           
PR02  20700.605607  12041.943924  -8756.318678   -352.197000  7  9 12           
PR03  14630.753930   -471.857373 -20857.146380   -121.623206 10  8  8           
PR04    -48.608003 -13507.185355 -21627.708764     27.184446 10  9  8           
PR05 -14592.548276 -18586.414339  -9633.173745   -171.861540  9  9  9           
PR06 -20651.372488 -12516.882686   8161.344577     23.054031  8 10 10           
PR07 -14622.245032    508.695781  20923.175365    -46.849179  9 11 10           
PR08  20601.682148  12851.494326  -7732.807321    -76.739046  9 12 10           
PR09 -20636.546873   -318.716226  14909.374912    -20.013119  8 10  9           
PR10 -23936.391447   8887.203299   -979.125167    -53.457971  5  6 10           
PR11 -13477.601075  13088.051555 -17206.814950    -52.735138 13 12 12           
PR12   5151.500690   9576.792923 -23087.781249    -96.751433  7  8  8           
PR13  20564.211006     12.452293 -15096.142693   -373.654800  8  7  9           
PR14  23840.312657  -8896.025997   1020.094402     11.865503  8 11 13           
PR15  11979.473183 -12994.489346  18452.336463      2.391708 12  9  9           
PR16  -5819.360819  -9314.051228  23000.838439    -10.613280 11 10  7           
PR17  11545.970103 -12411.173142  19094.963510     52.448179  5  8 11           
PR18   6846.578414 -24118.651558   4431.484219    -46.025635 11  9  9           
PR19  -2354.744393 -21172.471916 -14039.995693    -43.601530  5  5  5           
PR20  -9891.941712  -5103.778385 -22945.303208    -19.099237 13 14  9           
PR21 -11557.872959  12210.776618 -19149.264650      2.957952  9 10 11           
PR22  -6920.442167  24171.178178  -4726.199107     68.967979  8  8 11           
PR23   1970.061820  21891.889176  12926.848098   -467.042789  8  9 11           
PR24   9381.627600   7283.210523  22548.891465    -84.996025  9 10 10           
*  2012 12 25  7 15  0.00000000
PR01  13690.100244  17645.141379  12301.467870   -174.958187 10 12  8           
PR02  21468.687077  12511.498944  -5721.110093   -352.199089  6  9 12           
PR03  16614.112793   1027.344024 -19296.483664   -121.623206 10  7  9           
PR04   2055.999075 -11772.403547 -22524.539719     27.185378 10  9  8           
PR05 -13603.669052 -17646.258493 -12441.466964   -171.860608 10 10  8           
PR06 -21368.875711 -12933.716225   5092.531281     23.054031  8 10 10           
PR07 -16601.340434   -987.308075  19369.136135    -46.851027  9 11 10           
PR08  21290.848878  13222.957817  -4636.899478    -76.739046  9 12 10           
PR09 -18731.627990   -907.366126  17226.259102    -20.013119  8 10  9           
PR10 -23780.533313   9066.164403   2258.885741    -53.456927  5  6 10           
PR11 -15276.308488  13939.926108 -14871.121022    -52.735138 13 12 12           
PR12   2488.717881  10582.214104 -23102.978339    -96.749457  6  8  7           
PR13  18645.781707    614.316556 -17401.279869   -373.656775  8  6  8           
PR14  23694.840594  -9066.989494  -2228.390375     11.862371  7 11 13           
PR15  13919.938509 -13912.339853  16302.371407      2.390777 12  9 10           
PR16  -3147.674654 -10311.710980  23088.160477    -10.612349 11 10  7           
PR17  11074.501734 -10003.898628  20716.966782     52.449350  7  9 10           
PR18   6581.221545 -23413.700290   7545.400880    -46.027724 11  9  9           
PR19  -2227.045964 -22739.948906 -11352.182944    -43.602574  5  5  5           
PR20  -9446.735389  -7864.835866 -22340.446604    -19.101325 13 14  8           
PR21 -11085.726481   9790.081608 -20760.207812      2.957952  9 10 11           
PR22  -6638.394083  23435.125379  -7813.797393     68.970067  8  7 11           
PR23   1881.713081  23321.356260  10141.788161   -467.046965  8  9 11           
PR24   8996.092404   9990.341226  21651.995633    -84.997069  9 10 10           
*  2012 12 25  7 30  0.00000000
PR01  12374.950706  16597.395761  14883.598097   -174.958187 10 12  8           
PR02  21954.877232  12708.797255  -2574.634922   -352.200726  7 10 12           
PR03  18524.165992   2255.046632 -17359.989029   -121.623206  9  7  9           
PR04   4350.191285 -10148.198271 -22983.452324     27.185378 10  9  8           
PR05 -12277.949936 -16591.373761 -15008.402218   -171.860608 10 10  8           
PR06 -21798.782379 -13078.720098   1924.598573     23.054031  8 10 10           
PR07 -18508.688343  -2212.977018  17439.846373    -46.851846  8 11 10           
PR08  21687.420607  13322.136531  -1450.694984    -76.739046  9 12  9           
PR09 -16634.881043  -1745.192004  19206.845805    -20.013119  8 10  8           
PR10 -23255.054064   9063.855721   5453.226532    -53.456109  6  6 10           
PR11 -16730.291678  14793.286134 -12245.354538    -52.735138 13 12 13           
PR12    -67.411950  11771.002031 -22670.823879    -96.748639  6  8  8           
PR13  16540.978064   1471.305942 -19368.577548   -373.657594  9  5  8           
PR14  23177.680934  -9056.199230  -5433.382540     11.859915  7 11 13           
PR15  15528.837862 -14854.243112  13837.507602      2.390777 12  9 10           
PR16   -571.647341 -11497.493679  22725.717893    -10.612349 11 10  8           
PR17  10765.656899  -7394.399630  21937.778623     52.450169  7  9 10           
PR18   6333.851423 -22318.008700  10511.992985    -46.029361 11  9  9           
PR19  -2249.512114 -23970.143036  -8443.985401    -43.603393  6  4  6           
PR20  -9216.291145 -10551.031356 -21301.268800    -19.102962 14 14  8           
PR21 -10776.570611   7169.355796 -21967.099937      2.957952 10 10 10           
PR22  -6379.028195  22312.274321 -10750.867522     68.971704  8  6 11           
PR23   1929.654767  24399.788382   7159.539965   -467.050240  8  8 11           
PR24   8822.159173  12582.454142  20333.524924    -84.997887  9 10 10           
*  2012 12 25  7 45  0.00000000
PR01  10730.575571  15492.364545  17176.275414   -174.958187 11 12  9           
PR02  22118.403582  12670.565678    621.914352   -352.203745  7 10 12           
PR03  20295.995833   3206.506111 -15085.484911   -121.622275  9  7 10           
PR04   6781.610150  -8680.672177 -22995.509110     27.186309 10  9  8           
PR05 -10624.312000 -15481.444556 -17284.220630   -171.860608 10 10  8           
PR06 -21901.437558 -12990.156152  -1280.786184     23.054962  9 11 10           
PR07 -20279.519082  -3163.480440  15172.568735    -46.852890  7 11 10           
PR08  21752.453765  13188.706792   1763.745346    -76.739977  9 12  8           
PR09 -14411.750175  -2840.354935  20812.685666    -20.013119  8 10  7           
PR10 -22394.618743   8833.958938   8542.115987    -53.454133  7  6 10           
PR11 -17821.006326  15588.491031  -9380.640095    -52.734207 13 12 13           
PR12  -2456.564114  13107.549385 -21800.283163    -96.745747  6  8  8           
PR13  14315.735814   2590.618031 -20959.916618   -373.659569  9  5  7           
PR14  22323.787126  -8817.311158  -8532.356303     11.856783  7 11 12           
PR15  16782.812092 -15761.020076  11105.454376      2.392625 11  8 11           
PR16   1847.126097 -12836.577919  21920.235023    -10.612349 11 10  9           
PR17  10646.542376  -4645.189233  22733.703525     52.453076  8 10  9           
PR18   6158.179088 -20854.464251  13273.469789    -46.031449 11  9  9           
PR19  -2375.145505 -24827.754437  -5371.850610    -43.604437  6  3  6           
PR20  -9189.689625 -13094.025493 -19847.783392    -19.105051 14 14 10           
PR21 -10657.428733   4411.719467 -22746.823297      2.958883 10 10 10           
PR22  -6195.499354  20825.732350 -13480.733651     68.973792  8  7 11           
PR23   2064.981492  25096.164861   4038.097288   -467.053485  8  8 11           
PR24   8843.024068  14993.477173  18619.183631    -84.998931  9 10 10           
*  2012 12 25  8  0  0.00000000
PR01   8778.283239  14388.737513  19134.968874   -174.958187 11 13  9           
PR02  21928.775238  12441.797159   3806.365269   -352.205382  8 11 11           
PR03  21867.029451   3889.570489 -12517.362678   -121.622275  9  6 10           
PR04   9290.394694  -7406.180104 -22560.464396     27.186309 10  9  8           
PR05  -8664.388772 -14374.966362 -19224.814008   -171.860608 10 10  8           
PR06 -21647.736980 -12714.363403  -4461.254394     23.054962  9 11  9           
PR07 -21851.270224  -3846.495189  12611.131172    -46.853708  7 11 10           
PR08  21457.801842  12870.297501   4943.891118    -76.739977  9 13  8           
PR09 -12129.821935  -4188.378753  22012.715438    -20.013119  8 10  7           
PR10 -21244.429157   8338.820353  11465.767391    -53.453315  7  6 10           
PR11 -18543.338994  16265.247510  -6332.823646    -52.734207 12 12 13           
PR12  -4626.365353  14546.658498 -20508.723207    -96.744109  6  7  8           
PR13  12037.899768   3966.694741 -22144.483046   -373.660388  9  5  7           
PR14  21178.792361  -8312.768562 -11464.907134     11.854327  8 11 12           
PR15  17671.711550 -16571.796354   8159.019666      2.393443 11  8 11           
PR16   4054.603572 -14284.187394  20687.116992    -10.612349 11 10 10           
PR17  10732.848698  -1823.709131  23089.242448     52.453894  9 10  9           
PR18   6103.009141 -19058.302550  15776.140408    -46.033086 11  9  9           
PR19  -2551.546647 -25289.653069  -2195.416159    -43.605255  6  2  7           
PR20  -9344.226789 -15429.820173 -18008.092025    -19.106688 14 14 11           
PR21 -10743.826151   1585.076105 -23084.606408      2.958883 11 10  9           
PR22  -6135.980566  19010.685095 -15950.626120     68.975429  8  8 11           
PR23   2234.210498  25392.003203    838.153254   -467.056759  8  7 11           
PR24   9030.621507  17163.058121  16542.392544    -84.999750  9 10 10           
*  2012 12 25  8 15  0.00000000
PR01   6551.520527  13341.582760  20721.662871   -174.958187 11 13  9           
PR02  21367.193180  12073.624199   6916.781396   -352.208402  8 11 11           
PR03  23179.604410   4324.080619  -9705.704702   -121.622275  9  6 10           
PR04  11811.463085  -6349.940550 -21686.770001     27.187240 10  8  9           
PR05  -6431.877397 -13326.733085 -20792.573333   -171.859677 10 10  8           
PR06 -21020.479962 -12303.574202  -7554.957988     23.055893 10 11  9           
PR07 -23166.141968  -4281.635935   9805.092658    -46.854753  6 11 10           
PR08  20787.421584  12420.250290   8027.966004    -76.739046  9 13  8           
PR09  -9856.115473  -5772.128713  22783.849969    -20.012188  8 10  6           
PR10 -19858.295647   7551.283143  14167.534789    -53.452271  7  6  9           
PR11 -18905.609094  16765.302395  -3161.371632    -52.734207 12 12 14           
PR12  -6534.291631  16035.386792 -18821.541569    -96.742021  6  7  9           
PR13   9774.521008   5581.234460 -22899.357761   -373.661432 10  5  8           
PR14  19797.022771  -7515.638734 -14173.942660     11.852126  8 11 11           
PR15  18198.782682 -17226.658264   5055.104146      2.394487 10  8 11           
PR16   6006.325612 -15787.402494  19050.170169    -10.612349 11 10 10           
PR17  11028.132092   1000.224794  22997.395931     52.455870  9 10  8           
PR18   6209.964083 -16975.746407  17971.460760    -46.035174 11 10  8           
PR19  -2723.365925 -25345.780587   1023.647484    -43.606299  7  3  8           
PR20  -9646.487844 -17501.218971 -15817.849959    -19.108776 14 13 12           
PR21 -11039.102728  -1240.481634 -22974.281051      2.959815 11 11  9           
PR22  -6241.437168  16913.095110 -18112.686931     68.977518  8  9 10           
PR23   2381.788280  25282.074713  -2378.084901   -467.060935  8  6 11           
PR24   9346.955751  19038.878287  14143.631627    -84.998946  9  9 10           
*  2012 12 25  8 30  0.00000000
PR01   4094.728156  12399.988659  21905.592076   -174.958187 11 13  9           
PR02  20427.485149  11620.943832   9892.673597   -352.210039  8 11 11           
PR03  24183.343807   4540.762561  -6705.296256   -121.622275  8  5 10           
PR04  14277.024618  -5525.131250 -20391.411562     27.187240 10  8  9           
PR05  -3971.390656 -12385.499436 -21957.111561   -171.859677 10  9  8           
PR06 -20015.236289 -11813.494933 -10501.778104     23.055893 10 11  9           
PR07 -24173.476795  -4499.382111   6808.795721    -46.855571  6 11 10           
PR08  19738.183492  11895.155797  10956.149752    -76.739046  9 13  8           
PR09  -7654.420126  -7562.335758  23111.411878    -20.012188  8 10  5           
PR10 -18296.367544   6456.088701  16595.002962    -53.451452  8  6  9           
PR11 -18929.011905  17035.067192     71.805831    -52.734207 12 12 14           
PR12  -8149.148520  17515.223254 -16771.650827    -96.740384  6  7  9           
PR13   7589.205619   7403.747589 -23209.953738   -373.662250 10  5  8           
PR14  18239.164900  -6411.000097 -16606.802445     11.849671  8 11 11           
PR15  18380.310975 -17669.284035   1853.620721      2.395306 10  9 11           
PR16   7669.039941 -17287.340917  17041.152389    -10.612349 11 10 11           
PR17  11523.620532   3757.073885  22459.806764     52.456688  9 10  7           
PR18   6511.529834 -14662.200777  19816.970570    -46.036811 11 10  8           
PR19  -2834.884355 -24999.523311   4222.834576    -43.607118  7  3  8           
PR20 -10053.890880 -19260.015459 -13319.580805    -19.110413 14 13 12           
PR21 -11534.257120  -3995.345810 -22418.371284      2.959815 12 11  9           
PR22  -6543.704602  14587.968802 -19924.889729     68.979155  9 10 10           
PR23   2452.686847  24774.581883  -5548.109968   -467.064209  7  5 11           
PR24   9745.866209  20578.638589  11469.643875    -84.998946  9  9 10           
*  2012 12 25  8 45  0.00000000
PR01   1461.738691  11604.978409  22663.833494   -174.957256 11 13 10           
PR02  19116.525002  11139.895761  12676.182140   -352.213058  9 12 11           
PR03  24837.241078   4579.661069  -3574.547564   -121.621343  8  5 10           
PR04  16619.217810  -4932.506065 -18699.578499     27.189103 10  8  9           
PR05  -1336.856609 -11591.915806 -22695.847556   -171.859677 10  9  8           
PR06 -18640.690644 -11300.755031 -13244.496384     23.055893 10 11  9           
PR07 -24831.863680  -4539.546195   3680.322890    -46.856615  7 11 10           
PR08  18320.153843  11352.271877  13671.734806    -76.739046  8 13  8           
PR09  -5582.792069  -9518.642974  22989.392293    -20.011257  8  9  5           
PR10 -16622.615755   5050.786781  18701.000661    -53.449477  8  6  9           
PR11 -18646.526804  17028.060902   3303.583024    -52.733275 12 12 13           
PR12  -9452.078130  18924.505464 -14398.830122    -96.738296  6  7  9           
PR13   5539.624547   9392.632960 -23070.292638   -373.664226 10  5  8           
PR14  16569.688128  -4996.820718 -18716.283978     11.846538  9 11 10           
PR15  18244.736279 -17849.441656  -1383.641490      2.396350  9  9 11           
PR16   9021.851463 -18721.615754  14699.160438    -10.614212 11  9 11           
PR17  12198.552891   6380.216903  21486.739021     52.459595  9 10  7           
PR18   7029.504844 -12180.081712  21277.102872    -46.037983 11 10  8           
PR19  -2832.613389 -24267.540613   7340.018675    -43.608162  7  4  9           
PR20 -10516.635339 -20668.817345 -10561.852936    -19.112501 14 13 13           
PR21 -12208.326550  -6613.036577 -21428.015184      2.960746 12 11  9           
PR22  -7063.950767  12097.260054 -21351.857255     68.981258  9 11 10           
PR23   2394.978787  23890.790617  -8610.333510   -467.067455  7  4 11           
PR24  10175.150665  21751.635535   8572.516346    -84.999877  9  8 10           
*  2012 12 25  9  0  0.00000000
PR01  -1286.216622  10987.784510  22981.744831   -174.957256 11 13 10           
PR02  17454.118292  10685.301393  15213.205934   -352.214696  9 12 10           
PR03  25111.367318   4488.182715   -374.348023   -121.621343  8  4 10           
PR04  18772.765015  -4560.548390 -16644.173817     27.189103 10  8  9           
PR05   1410.468803 -10976.821602 -22994.440540   -171.859677 10  9  9           
PR06 -16918.450353 -10820.333295 -15729.905655     23.055893 11 11  9           
PR07 -25110.878031  -4449.347496    480.376463    -46.857434  7 11 10           
PR08  16556.337963  10846.933697  16122.215369    -76.739046  8 13  9           
PR09  -3691.313930 -11591.128777  22420.539682    -20.011257  8  9  5           
PR10 -14902.171336   3346.114122  20444.517847    -53.448658  8  6  8           
PR11 -18101.338199  16707.065190   6470.871880    -52.733275 12 12 13           
PR12 -10437.055874  20200.977876 -11748.956749    -96.736659  6  7 10           
PR13   3675.287142  11496.730933 -22483.116319   -373.665044 10  6  9           
PR14  14854.132583  -3284.291339 -20461.554786     11.844083  9 11  9           
PR15  17831.277745 -17725.250184  -4594.188534      2.397169  9  9 11           
PR16  10056.848289 -20026.966794  12069.866092    -10.614212 11  9 12           
PR17  13021.038220   8808.471029  20096.893016     52.460414  9 10  6           
PR18   7773.917213  -9596.372160  22323.851706    -46.038801 11 10  8           
PR19  -2667.803227 -23179.055901  10314.660280    -43.608981  7  6  9           
PR20 -10979.972836 -21702.429295  -7598.333158    -19.114138 14 12 14           
PR21 -13029.283780  -9032.706949 -20022.723047      2.960746 12 11  9           
PR22  -7811.588933   9507.493885 -22365.560583     68.982076 10 11  9           
PR23   2162.281293  22664.133370 -11505.284939   -467.070729  7  4 11           
PR24  10578.955434  22539.861859   5508.656964    -84.999877  9  8 10           
*  2012 12 25  9 15  0.00000000
PR01  -4082.809551  10568.555022  22853.241411   -174.956325 10 13 11           
PR02  15472.358451  10308.172950  17454.456426   -352.217715  9 12 10           
PR03  24988.130093   4318.833437   2833.124126   -121.621343  7  4 10           
PR04  20677.533025  -4386.153715 -14265.173124     27.190034  9  8 10           
PR05   4204.295001 -10559.967925 -22847.067179   -171.858746  9  8  9           
PR06 -14882.324951 -10423.070961 -17909.838448     23.056825 11 11  9           
PR07 -24992.383249  -4281.172506  -2728.897186    -46.858478  8 11 10           
PR08  14481.897019  10430.065089  18260.288655    -76.738115  8 13  9           
PR09  -2020.209215 -13722.241558  21416.277276    -20.010325  8  9  6           
PR10 -13198.630120   1365.822951  21791.509179    -53.447614  7  7  8           
PR11 -17344.837906  16045.898476   9511.873704    -52.733275 12 12 13           
PR12 -11110.860772  21284.387212  -8873.132120    -96.733639  6  7 10           
