$GPGGA,120050.00,5003.96727001,N,01955.22812107,E,1,20,0.6,228.108,M,41.998,M,,*6D

$GPGGA,120051.00,5003.96727050,N,01955.22812163,E,1,20,0.6,228.108,M,41.998,M,,*6A

$GPGGA,120052.00,5003.96727020,N,01955.22811754,E,1,20,0.6,228.093,M,41.998,M,,*6C

$GPGGA,120053.00,5003.96727254,N,01955.22811963,E,1,20,0.6,228.096,M,41.998,M,,*63

$GPGGA,120054.00,5003.96727372,N,01955.22812163,E,1,20,0.6,228.096,M,41.998,M,,*6A

$GPGGA,120055.00,5003.96727646,N,01955.22812010,E,1,20,0.6,228.097,M,41.998,M,,*6D

$GPGGA,120056.00,5003.96727641,N,01955.22811405,E,1,20,0.6,228.080,M,41.998,M,,*6C

$GPGGA,120057.00,5003.96727599,N,01955.22811484,E,1,20,0.6,228.088,M,41.998,M,,*6A

$GPGGA,120058.00,5003.96727376,N,01955.22810523,E,1,20,0.6,228.057,M,41.998,M,,*6D

$GPGGA,120059.00,5003.96727456,N,01955.22809361,E,1,20,0.6,228.016,M,41.998,M,,*64

$GPGGA,120100.00,5003.96727471,N,01955.22808996,E,1,20,0.6,228.009,M,41.998,M,,*61

$GPGGA,120101.00,5003.96727809,N,01955.22811177,E,1,20,0.6,228.075,M,41.998,M,,*67

$GPGGA,120102.00,5003.96727397,N,01955.22810431,E,1,20,0.6,228.039,M,41.998,M,,*66

$GPGGA,120103.00,5003.96727592,N,01955.22812968,E,1,20,0.6,228.092,M,41.998,M,,*66

$GPGGA,120104.00,5003.96727520,N,01955.22813360,E,1,20,0.6,228.102,M,41.998,M,,*63

$GPGGA,120105.00,5003.96727822,N,01955.22815691,E,1,20,0.6,228.159,M,41.998,M,,*6E

$GPGGA,120106.00,5003.96727859,N,01955.22815779,E,1,20,0.6,228.163,M,41.998,M,,*6F

$GPGGA,120107.00,5003.96727463,N,01955.22816177,E,1,20,0.6,228.161,M,41.998,M,,*62

$GPGGA,120108.00,5003.96727299,N,01955.22816701,E,1,20,0.6,228.161,M,41.998,M,,*69

$GPGGA,120109.00,5003.96727247,N,01955.22816897,E,1,20,0.6,228.164,M,41.998,M,,*6E

$GPGGA,120110.00,5003.96727185,N,01955.22817235,E,1,20,0.6,228.168,M,41.998,M,,*64

$GPGGA,120111.00,5003.96727115,N,01955.22817364,E,1,20,0.6,228.165,M,41.998,M,,*64

$GPGGA,120112.00,5003.96727478,N,01955.22817640,E,1,20,0.6,228.176,M,41.998,M,,*68

$GPGGA,120113.00,5003.96727569,N,01955.22818023,E,1,20,0.6,228.175,M,41.998,M,,*67

$GPGGA,120114.00,5003.96727807,N,01955.22818094,E,1,20,0.6,228.185,M,41.998,M,,*66

